,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1,0.155225,0.5106548,0.1684787,0.2586312,0.8218775,0.9211978,0.2755503,0.9935118,1.0206643,0.9847117
1,0.0810843,0.4961303,0.1836182,0.2857912,0.7949664,1.0041575,0.2751937,1.032774,1.0250474,1.0521074
1,0.1123784,0.5372388,0.1490852,0.2281503,0.8333689,0.8698,0.3164933,0.9834707,0.9722844,0.9501521
1,0.1418622,0.4964072,0.1436111,0.2686498,0.7449072,0.8943635,0.2913957,1.0346603,0.9081484,1.0325347
1,0.1016384,0.5654008,0.1301245,0.2560588,0.8353032,0.9484303,0.3264202,1.0307711,1.0032203,1.0838754
1,0.123076,0.5390159,0.1780247,0.263737,0.8323705,0.7973119,0.3195347,1.1007586,1.046667,1.0415465
1,0.1025327,0.5272514,0.1076431,0.2771317,0.8149487,0.7526862,0.2760583,1.0012803,0.967995,1.0243763
1,0.1280057,0.4822375,0.1744117,0.2738995,0.8747243,0.8164593,0.3497803,1.0775682,1.0301036,1.010509
1,0.1024877,0.5116657,0.1690301,0.2828359,0.8225884,0.8570228,0.3349105,1.0380678,1.0405394,1.0517579
1,0.1053242,0.4992236,0.1389771,0.2307144,0.8777295,0.8635661,0.261046,0.9991689,1.007263,1.064901
1,0.1125255,0.5047452,0.1153784,0.2642711,0.7931377,0.7335969,0.3420747,0.9610033,1.0331947,1.0228475
1,0.1033711,0.5276519,0.1587555,0.2636789,0.8489274,0.9244825,0.3032024,0.9952732,0.9579627,1.0257007
1,0.1097098,0.6011439,0.138002,0.2535297,0.8079412,0.9316777,0.3061806,1.0849798,1.0913121,1.0332974
1,0.1279636,0.4643129,0.1563294,0.2603908,0.8576192,0.727508,0.3496653,1.1194627,1.0308063,1.0043336
1,0.1108277,0.5427456,0.1471099,0.2471466,0.8207562,0.7932322,0.3237725,0.9800901,1.0543371,1.1162925
1,0.1500589,0.5245318,0.1494806,0.2308417,0.8450593,0.7934289,0.3153831,0.9868874,0.9749539,1.0506419
1,0.1093857,0.4790694,0.1282792,0.2772609,0.7817862,0.8929627,0.2508679,1.0228286,1.0194994,1.0096159
1,0.1026334,0.5525326,0.1545364,0.265522,0.7944507,0.9310627,0.2632144,0.94754,1.0118217,1.0056915
1,0.0974444,0.4760535,0.2012365,0.2588651,0.8224196,0.8954256,0.3316051,1.0053493,0.9876001,1.0858847
1,0.1487483,0.5345661,0.1753109,0.2694775,0.8070127,0.9407071,0.2400063,1.0556902,1.0496529,1.0050002
1,0.1045198,0.551065,0.1358395,0.2256201,0.8059496,0.9178415,0.3015897,1.009939,1.0006356,1.0669388
1,0.1570577,0.5264899,0.1232855,0.2178595,0.8856705,0.7989244,0.3331843,0.9941375,1.0328644,0.9904653
1,0.1077073,0.4131646,0.1509027,0.2317109,0.8525682,0.8437121,0.2889906,0.9698485,0.9929192,1.0887625
1,0.1201882,0.5242041,0.117761,0.2546736,0.8730741,0.8425273,0.3370183,0.9498036,0.9880022,1.0248162
1,0.1062013,0.4578668,0.1607154,0.2428846,0.8195604,0.9552418,0.2611819,1.0486111,0.9521925,1.0207218
1,0.1160725,0.5674369,0.1314073,0.2700407,0.8831715,0.9704227,0.3375176,0.9986213,1.0103706,1.0703753
1,0.1492509,0.461103,0.1545821,0.2155053,0.7932565,0.8527663,0.3503559,0.9343693,1.0592903,1.0559136
1,0.1038437,0.4867152,0.1398645,0.2571618,0.7612303,0.7319267,0.3085267,1.0866253,0.9964858,1.0520598
1,0.0942649,0.454832,0.1697311,0.239368,0.8869486,0.8630446,0.3524678,0.9798269,0.9580124,0.9843194
1,0.1169898,0.5511364,0.1654833,0.2430706,0.8320934,0.9616211,0.2933746,1.0437384,0.9788653,1.0464271
1,0.0805264,0.5384265,0.1091209,0.287759,0.8233132,0.8893231,0.2924935,1.0609243,0.938237,0.9678259
1,0.1316045,0.4741335,0.1373462,0.3195464,0.8565943,0.8477997,0.2743945,0.9188583,1.0257442,0.9012508
1,0.0617474,0.489253,0.1388667,0.2701637,0.9005728,0.8661521,0.3500731,1.0547554,1.0321727,0.9783381
1,0.1726631,0.4817866,0.1560359,0.264303,0.7965278,0.87294,0.2680332,1.0714853,1.038331,1.0190388
1,0.1026476,0.5484327,0.1415123,0.2803985,0.8012197,0.901356,0.3116428,1.0138824,1.0174495,1.0133583
1,0.098182,0.5621161,0.1569973,0.2612252,0.7780552,0.7778922,0.2921655,1.0532908,1.0288348,1.0526237
1,0.1474083,0.5174887,0.1750678,0.28099,0.7785213,0.9225114,0.2970622,0.9233205,0.8803046,1.0993525
1,0.0932622,0.5096046,0.1297303,0.2645251,0.849221,0.7098428,0.3270859,0.9565679,1.0192016,1.0526143
1,0.0872213,0.4992459,0.1656977,0.1990478,0.9275073,0.6712708,0.3663423,1.0294697,1.0673499,0.9957785
1,0.0838673,0.4781006,0.1665502,0.2004114,0.8145969,0.8772024,0.2632549,1.0664766,1.0588938,1.0194189
1,0.1146648,0.5324899,0.1454026,0.2529629,0.8275253,0.7344462,0.3767878,1.0913657,0.9752119,1.056411
1,0.0946535,0.4649286,0.1111761,0.2192448,0.881791,0.7914057,0.3072512,1.0385752,0.9567885,0.9773844
1,0.1233452,0.5232607,0.1399138,0.2107424,0.8347917,0.7194507,0.3397249,1.0460786,1.0607509,1.0267853
1,0.1264591,0.5337652,0.1488096,0.2546259,0.7907249,0.8744059,0.2775958,1.0160514,0.9772516,0.8955224
1,0.0997893,0.5126491,0.1503397,0.2230195,0.8193288,0.6441818,0.3008985,0.9573521,1.0412593,1.1009369
1,0.1065415,0.5603104,0.175612,0.2484674,0.9067907,0.8249179,0.2947711,0.9838704,0.9277696,1.0367859
1,0.1035733,0.4757766,0.1692966,0.2799533,0.7920327,0.9140149,0.3247539,0.9761297,1.0439505,1.0818579
1,0.1146281,0.5064143,0.1323632,0.2251059,0.8079507,0.8983246,0.3262977,1.0524229,1.0874306,1.0294529
1,0.0672962,0.4464073,0.1358313,0.2465892,0.7933833,0.7715655,0.3269161,1.0228886,1.0269781,0.9668148
1,0.08183,0.5124514,0.117068,0.2606471,0.8132324,0.9399591,0.2956931,1.007481,1.0122033,1.0346346
1,0.1289867,0.4666578,0.1532821,0.2349743,0.8520544,0.9368627,0.3145561,1.0688078,0.9484747,0.9495001
1,0.1119517,0.4968934,0.1392842,0.2264456,0.8160493,0.84956,0.3946878,0.9864327,1.0654335,1.068391
1,0.1073435,0.4885706,0.1453459,0.2981408,0.8047571,0.948628,0.3220488,1.0507278,0.9372031,0.9907709
1,0.0882953,0.5789267,0.1522634,0.2881704,0.8109463,0.9557446,0.288455,0.8800421,1.0120297,1.0227934
1,0.1138235,0.5189496,0.1248015,0.241149,0.8351729,0.8217349,0.3334027,1.0214388,1.0536365,1.0959846
1,0.1129308,0.4771496,0.1520213,0.2259672,0.8209098,0.6991674,0.2793687,1.0337452,0.9988467,1.0482393
1,0.1021112,0.4601692,0.1521434,0.2005017,0.8497559,0.6819479,0.3863974,1.0703664,1.0903152,1.0122779
1,0.1055636,0.5353472,0.135418,0.3003129,0.7660271,0.867914,0.2982853,1.0407276,0.9281191,1.0168306
1,0.0968097,0.4858505,0.1286347,0.2228239,0.9024677,0.7912899,0.3065473,0.9745481,1.0924174,1.066589
1,0.1009005,0.4770205,0.1449701,0.2885033,0.8263805,0.8431574,0.3019246,0.9779853,0.9963839,1.0243853
1,0.12842,0.5478318,0.1543408,0.2947027,0.7890057,0.9470864,0.2391029,1.0124831,1.0699957,1.0334869
1,0.1029365,0.5260151,0.1380578,0.2692954,0.8004647,0.8212263,0.2841966,1.0482627,0.9960646,1.008327
1,0.1008131,0.5811534,0.1404808,0.2940959,0.8425639,0.9582638,0.2733493,0.932916,1.01712,0.97409
1,0.1137048,0.5017654,0.1535041,0.263275,0.8302411,0.7073955,0.3385559,1.1101207,1.0054694,1.0579099
1,0.1016885,0.5111969,0.1228449,0.2163955,0.8727595,0.6196064,0.3496526,0.9523911,1.0363767,0.9843054
1,0.1124576,0.5325237,0.1788006,0.254788,0.8876915,0.9075763,0.3223827,0.9963125,0.9311053,1.0468301
1,0.0890594,0.5130435,0.1246244,0.1924186,0.8837324,0.4898229,0.3493016,1.0255561,1.0229018,1.0379284
1,0.1311137,0.5297446,0.177233,0.232849,0.8077584,0.9637174,0.3018026,1.0472295,1.0240339,1.0418286
1,0.1274911,0.5170043,0.1382324,0.2407168,0.8299821,0.8840168,0.2888712,0.9444899,1.0137837,1.0177019
1,0.0848254,0.5162019,0.1226555,0.2867827,0.8352213,0.8693969,0.2689758,1.020489,1.0313694,1.0856321
1,0.1272405,0.5045652,0.1175712,0.2331456,0.7754933,0.8027591,0.3040503,1.0726134,1.0856211,1.0458671
1,0.1000876,0.4550351,0.1833348,0.2316708,0.8642201,0.8251495,0.3340706,1.0173766,1.1000875,1.0517595
1,0.1000519,0.4802555,0.1406207,0.2541224,0.8686621,0.6292152,0.3089611,0.9400076,0.9630883,1.0869802
1,0.1032958,0.4506154,0.1173828,0.2531042,0.783101,0.7722507,0.3102069,0.9355291,0.970483,0.9588923
1,0.1035039,0.4972036,0.1416673,0.2522559,0.9641713,1.0049579,0.3052602,0.9618873,1.0549433,1.0009391
1,0.114568,0.4807476,0.1573679,0.2180946,0.7449215,0.6565515,0.3071229,0.9750983,1.1302938,1.0582029
1,0.103119,0.5384354,0.1420415,0.257504,0.7532777,0.8832446,0.2891892,1.0144029,1.0355049,0.9165408
1,0.1495859,0.4353639,0.1732657,0.2815487,0.8424671,0.8762922,0.3425719,0.9651423,0.9933659,1.0358275
1,0.1355542,0.4593881,0.185573,0.3089243,0.8118334,0.8856625,0.2646613,0.9504855,0.9356248,0.9420575
1,0.0909697,0.5109491,0.1430022,0.2157331,0.7361587,0.8862639,0.3494184,1.0347788,1.0646759,1.0725757
